종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"044820","코스맥스비티아이","KOSPI","기타금융","13730","-190","-1.36","131861835330"
"005070","코스모신소재","KOSPI","화학","47000","-1050","-2.19","1528005532000"
"005420","코스모화학","KOSPI","화학","15430","-240","-1.53","592638958040"
"071950","코아스","KOSPI","기타제조","3890","190","5.14","44614129920"
"002020","코오롱","KOSPI","기타금융","51600","-300","-0.58","651523581600"
"138490","코오롱ENP","KOSPI","화학","8480","-20","-0.24","322240000000"
"003070","코오롱글로벌","KOSPI","건설","9320","20","0.22","236951297880"
"003075","코오롱글로벌우","KOSPI","건설","15650","-170","-1.07","11592534050"
"450140","코오롱모빌리티그룹","KOSPI","유통","7290","0","0.00","457646152500"
"45014K","코오롱모빌리티그룹우","KOSPI","유통","12200","0","0.00","29964664000"
"002025","코오롱우","KOSPI","기타금융","26850","0","0.00","28901071500"
"120110","코오롱인더","KOSPI","화학","46200","-250","-0.54","1271382004200"
"120115","코오롱인더우","KOSPI","화학","25950","100","0.39","71825967000"
"021240","코웨이","KOSPI","일반서비스","88600","-800","-0.89","6371149183800"
"036420","콘텐트리중앙","KOSPI","오락·문화","10030","0","0.00","193200949240"
"024720","콜마홀딩스","KOSPI","기타금융","9920","-80","-0.80","340218889280"
"192400","쿠쿠홀딩스","KOSPI","기타금융","30250","150","0.50","1075756096250"
"284740","쿠쿠홈시스","KOSPI","일반서비스","25200","-800","-3.08","565420716000"
"264900","크라운제과","KOSPI","음식료·담배","9030","-20","-0.22","113090365500"
"26490K","크라운제과우","KOSPI","음식료·담배","10160","10","0.10","7859369600"
"005740","크라운해태홀딩스","KOSPI","기타금융","7050","-50","-0.70","104673796350"
"005745","크라운해태홀딩스우","KOSPI","기타금융","8310","0","0.00","4992033060"
"259960","크래프톤","KOSPI","IT 서비스","250000","3000","1.21","11850495250000"
"020120","키다리스튜디오","KOSPI","IT 서비스","3355","-100","-2.89","124348934930"
"039490","키움증권","KOSPI","증권","301500","5000","1.69","8057395746000"
"014580","태경비케이","KOSPI","비금속","4835","-70","-1.43","133364288500"
"015890","태경산업","KOSPI","화학","5260","-60","-1.13","153743225000"
"006890","태경케미컬","KOSPI","화학","8210","-200","-2.38","95236000000"
"003240","태광산업","KOSPI","화학","777000","1000","0.13","865111800000"
"011280","태림포장","KOSPI","종이·목재","1960","-22","-1.11","138779642400"
"004100","태양금속","KOSPI","운송장비·부품","2350","-50","-2.08","86245000000"
"004105","태양금속우","KOSPI","운송장비·부품","3455","-125","-3.49","11401500000"
"009410","태영건설","KOSPI","건설","1693","-36","-2.08","503820002054"
"009415","태영건설우","KOSPI","건설","13230","-5670","-30.00","8599156020"
"001420","태원물산","KOSPI","운송장비·부품","3620","5","0.14","27512000000"
"055490","테이팩스","KOSPI","화학","14250","-420","-2.86","67967512500"
"078000","텔코웨어","KOSPI","IT 서비스","15360","160","1.05","141927582720"
"214420","토니모리","KOSPI","화학","8450","-160","-1.86","203263051550"
"019180","티에이치엔","KOSPI","전기·전자","7470","-320","-4.11","134460000000"
"217590","티엠씨","KOSPI","전기·전자","23650","5450","29.95","569828421250"
"363280","티와이홀딩스","KOSPI","기타금융","2690","-110","-3.93","135654730920"
"36328K","티와이홀딩스우","KOSPI","기타금융","4850","-300","-5.83","6028617900"
"091810","티웨이항공","KOSPI","운송·창고","1429","-54","-3.64","388927821925"
"004870","티웨이홀딩스","KOSPI","비금속","503","-12","-2.33","56921237482"
"034230","파라다이스","KOSPI","오락·문화","16400","-580","-3.42","1515451167600"
"005690","파미셀","KOSPI","제약","14860","-310","-2.04","891852085040"
"036580","팜스코","KOSPI","음식료·담배","2475","-10","-0.40","90901658925"
"004720","팜젠사이언스","KOSPI","제약","4285","-20","-0.46","80636248385"
"028670","팬오션","KOSPI","운송·창고","3935","10","0.25","2103531029720"
"010820","퍼스텍","KOSPI","금속","3950","-90","-2.23","192649155100"
"016800","퍼시스","KOSPI","기타제조","49250","0","0.00","566375000000"
"001020","페이퍼코리아","KOSPI","종이·목재","607","-6","-0.98","108035870991"
"090080","평화산업","KOSPI","운송장비·부품","944","-9","-0.94","51827732496"
"010770","평화홀딩스","KOSPI","운송장비·부품","3835","-60","-1.54","56088662110"
"022100","포스코DX","KOSPI","일반서비스","29750","3050","11.42","4523033187750"
"058430","포스코스틸리온","KOSPI","금속","39350","-750","-1.87","236100000000"
"047050","포스코인터내셔널","KOSPI","유통","51200","300","0.59","9007246745600"
"003670","포스코퓨처엠","KOSPI","전기·전자","196500","400","0.20","17477932230000"
"017810","풀무원","KOSPI","음식료·담배","12990","-100","-0.76","495185840580"
"103140","풍산","KOSPI","금속","105200","-1100","-1.03","2948154045600"
"005810","풍산홀딩스","KOSPI","기타금융","37700","-50","-0.13","543531908400"
"950210","프레스티지바이오파마","KOSPI","일반서비스","13090","-660","-4.80","786658668950"
"009810","플레이그램","KOSPI","유통","251","-3","-1.18","38123762500"
"086790","하나금융지주","KOSPI","기타금융","93000","-1100","-1.17","25884300702000"
"293480","하나제약","KOSPI","제약","11760","-60","-0.51","209009844960"
"039130","하나투어","KOSPI","일반서비스","48900","-200","-0.41","757457674800"
"352820","하이브","KOSPI","오락·문화","324500","15500","5.02","13811352450500"
"071090","하이스틸","KOSPI","금속","3535","-115","-3.15","71376849985"
"000080","하이트진로","KOSPI","음식료·담배","18980","-10","-0.05","1331135936780"
"000087","하이트진로2우B","KOSPI","음식료·담배","15490","30","0.19","17505837620"
"000140","하이트진로홀딩스","KOSPI","기타금융","10170","-70","-0.68","236012800050"
"000145","하이트진로홀딩스우","KOSPI","기타금융","12650","-550","-4.17","5955746500"
"152550","한국ANKOR유전","KOSPI","기타금융","214","-2","-0.93","14984280000"
"036460","한국가스공사","KOSPI","전기·가스","40950","50","0.12","3780217350000"
"005430","한국공항","KOSPI","운송·창고","64700","-2200","-3.29","204863168500"
"071050","한국금융지주","KOSPI","기타금융","161100","1600","1.00","8977457311200"
"071055","한국금융지주우","KOSPI","기타금융","123500","500","0.41","723493998500"
"010040","한국내화","KOSPI","비금속","2095","5","0.24","86035494890"
"025540","한국단자","KOSPI","전기·전자","69800","300","0.43","706027000000"
"010100","한국무브넥스","KOSPI","운송장비·부품","4435","-185","-4.00","135047612700"
"004090","한국석유","KOSPI","비금속","14000","0","0.00","177717680000"
"002200","한국수출포장","KOSPI","종이·목재","3205","5","0.16","128200000000"
"002960","한국쉘석유","KOSPI","화학","467500","2000","0.43","607750000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","26200","-950","-3.50","2487303288000"
"123890","한국자산신탁","KOSPI","기타금융","2485","-35","-1.39","304099206110"
"015760","한국전력","KOSPI","전기·가스","48350","-700","-1.43","31038963122950"
"006200","한국전자홀딩스","KOSPI","기타금융","656","-4","-0.61","30702857216"
"027970","한국제지","KOSPI","종이·목재","785","9","1.16","149289916045"
"023350","한국종합기술","KOSPI","일반서비스","4850","-30","-0.61","53107500000"
"025890","한국주강","KOSPI","기계·장비","2215","509","29.84","25050008685"
"000970","한국주철관","KOSPI","금속","7320","-30","-0.41","166899660000"
"104700","한국철강","KOSPI","금속","10020","30","0.30","365229000000"
"017960","한국카본","KOSPI","금속","34300","1300","3.94","1780459903600"
"161890","한국콜마","KOSPI","화학","62100","-900","-1.43","1465875281700"
"161390","한국타이어앤테크놀로지","KOSPI","화학","59400","-1200","-1.98","7358179098600"
"034830","한국토지신탁","KOSPI","기타금융","1323","1","0.08","334043251290"
"007280","한국특강","KOSPI","금속","1492","-4","-0.27","90733460012"
"047810","한국항공우주","KOSPI","운송장비·부품","113800","800","0.71","11092667176600"
"123690","한국화장품","KOSPI","유통","9720","100","1.04","156180960000"
"003350","한국화장품제조","KOSPI","화학","49700","-100","-0.20","225240400000"
"011500","한농화성","KOSPI","화학","15330","-200","-1.29","239715853860"
"002390","한독","KOSPI","제약","11490","-50","-0.43","158142994170"
"053690","한미글로벌","KOSPI","일반서비스","17640","-280","-1.56","193291182000"
"042700","한미반도체","KOSPI","기계·장비","127000","0","0.00","12104649400000"
"008930","한미사이언스","KOSPI","기타금융","37200","50","0.13","2544165660000"
"128940","한미약품","KOSPI","제약","440000","2000","0.46","5636836040000"
"009240","한샘","KOSPI","유통","49250","-250","-0.51","1159045954000"
"020000","한섬","KOSPI","섬유·의류","16380","0","0.00","367530295860"
"003680","한성기업","KOSPI","음식료·담배","5690","-170","-2.90","35332140350"
"105630","한세실업","KOSPI","섬유·의류","14390","-310","-2.11","575600000000"
"069640","한세엠케이","KOSPI","유통","643","-11","-1.68","28810580786"
"016450","한세예스24홀딩스","KOSPI","섬유·의류","4330","-10","-0.23","173200000000"
"009180","한솔로지스틱스","KOSPI","운송·창고","3060","30","0.99","86156824500"
"213500","한솔제지","KOSPI","종이·목재","8470","-50","-0.59","201590878720"
"014680","한솔케미칼","KOSPI","화학","224000","0","0.00","2539083680000"
"004710","한솔테크닉스","KOSPI","전기·전자","5970","-130","-2.13","191695971660"
"004150","한솔홀딩스","KOSPI","기타금융","3130","-20","-0.63","128413320600"
"025750","한솔홈데코","KOSPI","종이·목재","635","-6","-0.94","51158869615"
"004960","한신공영","KOSPI","건설","10890","-270","-2.42","126004944780"
"011700","한신기계","KOSPI","기계·장비","3080","-75","-2.38","99934145080"
"001750","한양증권","KOSPI","증권","19150","110","0.58","243751426100"
"001755","한양증권우","KOSPI","증권","19030","110","0.58","9990750000"
"018880","한온시스템","KOSPI","기계·장비","3015","-75","-2.43","2046469094280"
"009420","한올바이오파마","KOSPI","제약","42700","0","0.00","2230675242600"
"014130","한익스프레스","KOSPI","운송·창고","3120","0","0.00","37440000000"
"300720","한일시멘트","KOSPI","비금속","19310","30","0.16","1420157985790"
"002220","한일철강","KOSPI","금속","5230","-60","-1.13","139627715800"
"003300","한일홀딩스","KOSPI","비금속","17840","90","0.51","550058650560"
"051600","한전KPS","KOSPI","건설","52800","-400","-0.75","2376000000000"
"052690","한전기술","KOSPI","일반서비스","91800","-900","-0.97","3508596000000"
"130660","한전산업","KOSPI","일반서비스","10780","-50","-0.46","351428000000"
"002320","한진","KOSPI","운송·창고","20300","-250","-1.22","309270703000"
"003480","한진중공업홀딩스","KOSPI","전기·가스","4840","0","0.00","142924290080"
"180640","한진칼","KOSPI","기타금융","122100","3900","3.30","8151674265900"
"18064K","한진칼우","KOSPI","기타금융","37000","850","2.35","19860342000"
"005110","한창","KOSPI","유통","1254","0","0.00","26467434378"
"009460","한창제지","KOSPI","종이·목재","520","-6","-1.14","31027092720"
"372910","한컴라이프케어","KOSPI","의료·정밀기기","3170","55","1.77","87727867020"
"000880","한화","KOSPI","화학","84300","2300","2.80","6319021360500"
"00088K","한화3우B","KOSPI","화학","37450","1350","3.74","726696315450"
"452260","한화갤러리아","KOSPI","유통","1470","-121","-7.61","284973626700"
"45226K","한화갤러리아우","KOSPI","유통","7760","1790","29.98","22538687200"
"451800","한화리츠","KOSPI","부동산","4125","0","0.00","740850000000"
"489790","한화비전","KOSPI","전기·전자","39450","250","0.64","1991766985500"
"088350","한화생명","KOSPI","보험","3425","155","4.74","2974715250000"
"000370","한화손해보험","KOSPI","보험","5590","50","0.90","652570534850"
"009830","한화솔루션","KOSPI","화학","28100","650","2.37","4830180261600"
"009835","한화솔루션우","KOSPI","화학","21600","300","1.41","55627538400"
"272210","한화시스템","KOSPI","전기·전자","58800","2000","3.52","11108460073200"
"012450","한화에어로스페이스","KOSPI","운송장비·부품","900000","14000","1.58","46407060900000"
"082740","한화엔진","KOSPI","기계·장비","45200","1850","4.27","3771810818400"
"042660","한화오션","KOSPI","운송장비·부품","123400","13700","12.49","37811412819600"
"003530","한화투자증권","KOSPI","증권","4865","-35","-0.71","1043774925375"
"003535","한화투자증권우","KOSPI","증권","8080","280","3.59","38784000000"
"195870","해성디에스","KOSPI","전기·전자","55700","-1500","-2.62","946900000000"
"101530","해태제과식품","KOSPI","음식료·담배","7220","80","1.12","210223454840"
"143210","핸즈코퍼레이션","KOSPI","운송장비·부품","1356","-4","-0.29","29663512932"
"000720","현대건설","KOSPI","건설","70000","-1100","-1.55","7794903550000"
"000725","현대건설우","KOSPI","건설","56200","-700","-1.23","59273746600"
"453340","현대그린푸드","KOSPI","유통","16080","-110","-0.68","527735083680"
"086280","현대글로비스","KOSPI","운송·창고","178300","-1500","-0.83","13372500000000"
"064350","현대로템","KOSPI","운송장비·부품","188700","5700","3.11","20595150689100"
"079430","현대리바트","KOSPI","기타제조","6280","-50","-0.79","128961570960"
"012330","현대모비스","KOSPI","운송장비·부품","363000","0","0.00","32935927629000"
"069960","현대백화점","KOSPI","유통","90400","-1500","-1.63","2045644695200"
"004560","현대비앤지스틸","KOSPI","금속","11100","-70","-0.63","167374802100"
"004310","현대약품","KOSPI","제약","6760","250","3.84","216320000000"
"017800","현대엘리베이터","KOSPI","기계·장비","89600","400","0.45","3502677696000"
"307950","현대오토에버","KOSPI","IT 서비스","294500","-12500","-4.07","8076362699000"
"011210","현대위아","KOSPI","운송장비·부품","71900","-1100","-1.51","1955326467700"
"004020","현대제철","KOSPI","금속","30750","100","0.33","4103457888750"
"005440","현대지에프홀딩스","KOSPI","기타금융","8590","-20","-0.23","1339217945590"
"005380","현대차","KOSPI","운송장비·부품","287000","-2000","-0.69","58765478842000"
"005387","현대차2우B","KOSPI","운송장비·부품","208500","0","0.00","7289979405000"
"005389","현대차3우B","KOSPI","운송장비·부품","201500","0","0.00","468981578000"
"005385","현대차우","KOSPI","운송장비·부품","203500","0","0.00","4749885360000"
"001500","현대차증권","KOSPI","증권","8090","-30","-0.37","500229325960"
"011760","현대코퍼레이션","KOSPI","유통","22650","0","0.00","299636079900"
"227840","현대코퍼레이션홀딩스","KOSPI","유통","12650","-90","-0.71","115125575400"
"126560","현대퓨처넷","KOSPI","통신","3190","-25","-0.78","351547394550"
"001450","현대해상","KOSPI","보험","30600","-350","-1.13","2735640000000"
"057050","현대홈쇼핑","KOSPI","유통","55600","-100","-0.18","667200000000"
"093240","형지엘리트","KOSPI","섬유·의류","1190","-40","-3.25","45684408210"
"003010","혜인","KOSPI","유통","5400","-10","-0.18","68648833800"
"111110","호전실업","KOSPI","섬유·의류","8340","-160","-1.88","78195840000"
"008770","호텔신라","KOSPI","유통","45000","-200","-0.44","1766165445000"
"008775","호텔신라우","KOSPI","유통","37750","50","0.13","28383432250"
"378850","화승알앤에이","KOSPI","운송장비·부품","3270","-65","-1.95","62109147210"
"241590","화승엔터프라이즈","KOSPI","섬유·의류","5200","-10","-0.19","315064235200"
"006060","화승인더","KOSPI","유통","3845","-55","-1.41","212705400000"
"013520","화승코퍼레이션","KOSPI","운송장비·부품","2230","-20","-0.89","111614291960"
"010690","화신","KOSPI","운송장비·부품","8370","-250","-2.90","292283831700"
"133820","화인베스틸","KOSPI","금속","1729","-11","-0.63","64170973958"
"010660","화천기계","KOSPI","기계·장비","5210","-160","-2.98","114620000000"
"000850","화천기공","KOSPI","기계·장비","35900","-1000","-2.71","78980000000"
"016580","환인제약","KOSPI","제약","11620","-10","-0.09","216132813400"
"032560","황금에스티","KOSPI","금속","6060","-40","-0.66","103020000000"
"004800","효성","KOSPI","기타금융","119800","-800","-0.66","2005500758600"
"094280","효성ITX","KOSPI","일반서비스","13050","0","0.00","150834510000"
"298040","효성중공업","KOSPI","전기·전자","1828000","-22000","-1.19","17045273744000"
"298020","효성티앤씨","KOSPI","화학","238000","0","0.00","1029988316000"
"298000","효성화학","KOSPI","화학","38900","0","0.00","147501447900"
"093370","후성","KOSPI","화학","7830","20","0.26","839809233900"
"005870","휴니드","KOSPI","전기·전자","7770","-110","-1.40","109681436550"
"079980","휴비스","KOSPI","화학","2760","-70","-2.47","95220000000"
"005010","휴스틸","KOSPI","금속","4055","-40","-0.98","227842644125"
"000540","흥국화재","KOSPI","보험","3600","0","0.00","231273522000"
"000545","흥국화재우","KOSPI","보험","7690","-30","-0.39","5905920000"
"003280","흥아해운","KOSPI","운송·창고","1584","-11","-0.69","380833040016"
