stock_code,fiscal_year,revenue,operating_profit,net_income,total_assets,total_equity,total_liabilities,operating_margin,roe,debt_ratio,revenue_growth_rate,operating_profit_growth_rate,per_ratio,pbr_ratio,fcf,data_source,last_updated
336060,2023,48755717335,5059915724,7067361871,49319517912,35253365200,14066152712,10.3800,20.0500,39.9000,20.2500,183.5600,6.6025,1.3236,0,DART,2025-12-24T11:44:23
336060,2022,40546670553,1784422368,-8094591912,39522782872,26855054897,12667727975,4.4000,-30.1400,47.1700,,,,1.7376,0,DART,2025-12-24T11:44:23
095270,2024,78043596827,1852688009,-6433306739,86910815427,50786372105,36124443322,2.3700,-12.6700,71.1300,0.0800,-21.2200,,1.2735,0,DART,2025-12-24T11:44:25
095270,2023,77983771830,2351681126,610224448,83809203650,57392006879,26417196771,3.0200,1.0600,46.0300,31.7800,-139.6100,105.9869,1.1269,0,DART,2025-12-24T11:44:24
095270,2022,59176828811,-5936607966,-8857172919,95928773699,68689476079,27239297620,-10.0300,-12.8900,39.6600,24.6700,-690.1800,,0.9416,0,DART,2025-12-24T11:44:24
095270,2021,47468344901,1005900498,58022140221,98196416211,77338629148,20857787063,2.1200,75.0200,26.9700,,,1.1147,0.8363,0,DART,2025-12-24T11:44:24
289930,2024,29395539959,-4858390502,-5534774677,67023863233,33624259710,33399603523,-16.5300,-16.4600,99.3300,,,,3.1165,0,DART,2025-12-24T11:44:25
010600,2024,83301323381,-2874278574,-21375656796,31947619834,20184036637,11763583197,-3.4500,-105.9000,58.2800,15.4800,-81.9100,,2.4551,0,DART,2025-12-24T11:44:27
010600,2023,72132464149,-15890863052,-66372242618,60240632361,37219696369,23020935992,-22.0300,-178.3300,61.8500,-54.3800,-802.4200,,1.3314,0,DART,2025-12-24T11:44:26
010600,2022,158116049456,2262317328,-21024064640,59285485269,35302897223,23982588046,1.4300,-59.5500,67.9300,45.8900,-152.3800,,1.4037,0,DART,2025-12-24T11:44:26
010600,2021,108376937489,-4319054353,-33297531031,139383374398,37029163902,102354210496,-3.9900,-89.9200,276.4200,,,,1.3382,0,DART,2025-12-24T11:44:26
065950,2024,329117322759,2171617203,-11813448940,382066204999,111140749464,270925455535,0.6600,-10.6300,243.7700,-22.7200,-55.2100,,0.4344,0,DART,2025-12-24T11:44:28
065950,2023,425883974254,4848405004,-8643580613,281587939472,122803953909,158783985563,1.1400,-7.0400,129.3000,-4.4500,-23.0100,,0.3931,0,DART,2025-12-24T11:44:27
065950,2022,445710106509,6297133053,-840611264,339229828334,128920817278,210309011056,1.4100,-0.6500,163.1300,14.6900,-52.3600,,0.3745,0,DART,2025-12-24T11:44:27
065950,2021,388605882339,13219047116,7757985692,255073730153,126062708173,129011021980,3.4000,6.1500,102.3400,,,6.2227,0.3829,0,DART,2025-12-24T11:44:27
076080,2024,261887776131,1947051549,-6680903057,170957693590,57297840964,113659852626,0.7400,-11.6600,198.3700,-21.4000,59.0700,,0.4519,0,DART,2025-12-24T11:44:29
076080,2023,333203378938,1224035352,-4607406315,150982176633,63794143187,87188033446,0.3700,-7.2200,136.6700,1.9800,-9.4100,,0.4059,0,DART,2025-12-24T11:44:29
076080,2022,326740331841,1351212213,-2580955852,200932689473,64734851755,136197837718,0.4100,-3.9900,210.3900,21.3900,-640.7400,,0.4000,0,DART,2025-12-24T11:44:29
076080,2021,269161115700,-249884219,-69627195,131155306720,66940938026,64214368694,-0.0900,-0.1000,95.9300,,,,0.3868,0,DART,2025-12-24T11:44:29
043590,2024,29840103941,-9955365178,38100961883,57796786445,38100961883,19695824562,-33.3600,100.0000,51.6900,47.5000,-3496.0200,0.4323,0.4323,0,DART,2025-12-24T11:44:30
043590,2023,20230592910,293147974,9122489288,46082687599,42644456907,3438230692,1.4500,21.3900,8.0600,-3.1900,-283.4800,1.8056,0.3863,0,DART,2025-12-24T11:44:30
043590,2022,20896933146,-159772668,-739440279,36429581717,33414406121,3015175596,-0.7600,-2.2100,9.0200,-36.9300,-107.7500,,0.4930,0,DART,2025-12-24T11:44:30
043590,2021,33132709863,2062052139,6305886341,33354014790,28587520226,4766494565,6.2200,22.0600,16.6700,,,2.6122,0.5762,0,DART,2025-12-24T11:44:30
196700,2024,34072812927,3088648379,1196158338,70900246047,37157895516,33742350531,9.0600,3.2200,90.8100,-5.9600,20.3600,25.9985,0.8369,0,DART,2025-12-24T11:44:31
196700,2023,36231078602,2566280173,1000973189,67505087396,34151437543,33353649853,7.0800,2.9300,97.6600,6.4700,-333.5100,31.0681,0.9106,0,DART,2025-12-24T11:44:31
196700,2022,34028733040,-1099006239,-8497971740,61542675441,33545618674,27997056767,-3.2300,-25.3300,83.4600,-2.9100,-224.8300,,0.9270,0,DART,2025-12-24T11:44:31
196700,2021,35049221440,880372304,522237691,69251458258,41567819440,27683638818,2.5100,1.2600,66.6000,,,59.5483,0.7481,0,DART,2025-12-24T11:44:31
069080,2024,402127074,54553002826,56896102365,750923459906,672635084186,78288375720,13566.1100,8.4600,11.6400,-99.8000,9.3200,8.3011,0.7022,0,DART,2025-12-24T11:44:32
069080,2023,196290414665,49903098281,57568756475,703063820174,623898768247,79165051927,25.4200,9.2300,12.6900,-18.9400,-39.8800,8.2041,0.7570,0,DART,2025-12-24T11:44:32
069080,2022,242140239949,83005140896,72393876276,646867401981,574359707496,72507694485,34.2800,12.6000,12.6200,-14.9700,-19.4100,6.5241,0.8223,0,DART,2025-12-24T11:44:32
069080,2021,284782541747,102997236878,86850897264,615264680380,505911241552,109353438828,36.1700,17.1700,21.6200,,,5.4381,0.9336,0,DART,2025-12-24T11:44:32
053580,2024,74176188133,13887609419,6377070526,125883322140,102328906099,23554416041,18.7200,6.2300,23.0200,0.8100,1.2400,21.5971,1.3459,0,DART,2025-12-24T11:44:34
053580,2023,73580456491,13716962105,5607155360,121746430640,103320930843,18425499797,18.6400,5.4300,17.8300,-16.2600,-33.4100,24.5626,1.3330,0,DART,2025-12-24T11:44:33
053580,2022,87866522470,20598237408,11534003590,128913009324,103028046258,25884963066,23.4400,11.2000,25.1200,7.2900,10.3000,11.9409,1.3368,0,DART,2025-12-24T11:44:33
053580,2021,81898870314,18675448229,14865034902,136094897978,99229425259,36865472719,22.8000,14.9800,37.1500,,,9.2651,1.3880,0,DART,2025-12-24T11:44:33
479960,2024,26357463329,2925395100,2471336634,33593904892,24983892506,8610012386,11.1000,9.8900,34.4600,,,30.0782,2.9753,0,DART,2025-12-24T11:44:34
071460,2024,103551688685,-91332138483,-168990909958,99048369281,-446701628086,545749997367,-88.2000,,,-70.6800,-67.5200,,,0,DART,2025-12-24T11:44:36
071460,2023,353187317136,-281218785631,-301913373895,200173568888,-270639497595,470813066483,-79.6200,,,-54.8400,282.1500,,,0,DART,2025-12-24T11:44:35
071460,2022,782080416530,-73588139652,-72125309385,770675244160,130054181130,640621063030,-9.4100,-55.4600,492.5800,-25.7200,-271.9300,,0.0028,0,DART,2025-12-24T11:44:35
071460,2021,1052893184242,42800957758,18783160649,687479963081,100897749314,586582213767,4.0700,18.6200,581.3600,,,0.0191,0.0036,0,DART,2025-12-24T11:44:35
377460,2024,116304050890,-926704867,-46123853582,197220447909,19541787680,177678660229,-0.8000,-236.0300,909.2200,-57.6000,-99.1300,,12.9562,0,DART,2025-12-24T11:44:37
377460,2023,274309385444,-106090906757,-132465896108,280939720441,78749665070,202190055371,-38.6800,-168.2100,256.7500,-37.5800,-576.5800,,3.2151,0,DART,2025-12-24T11:44:36
377460,2022,439461730494,22261045183,15846187670,392767015567,208332218370,184434797197,5.0700,7.6100,88.5300,,,15.9778,1.2153,0,DART,2025-12-24T11:44:36
044340,2024,351198769369,-5876177856,-44414592012,359850832583,169215408498,190635424085,-1.6700,-26.2500,112.6600,-6.4200,-190.1200,,0.6105,0,DART,2025-12-24T11:44:38
044340,2023,375301296669,6520613635,10001085199,363825797755,209562112219,154263685536,1.7400,4.7700,73.6100,14.0800,73.7800,10.3297,0.4930,0,DART,2025-12-24T11:44:38
044340,2022,328990631593,3752291090,2179572820,411081166117,202094880910,208986285207,1.1400,1.0800,103.4100,-17.8000,-85.3200,47.3985,0.5112,0,DART,2025-12-24T11:44:38
044340,2021,400233479027,25564756337,19982071922,405574804962,198793756333,206781048629,6.3900,10.0500,104.0200,,,5.1701,0.5197,0,DART,2025-12-24T11:44:38
330350,2024,102721786936,5660615233,4784739820,134687438718,93116677064,41570761654,5.5100,5.1400,44.6400,28.2100,-28.4300,23.4258,1.2037,0,DART,2025-12-24T11:44:39
330350,2023,80119449783,7909423796,7959175100,130780016644,90277966713,40502049931,9.8700,8.8200,44.8600,23.8700,62.1500,14.0826,1.2416,0,DART,2025-12-24T11:44:39
330350,2022,64680375722,4877718076,2479164125,119394796911,83036153600,36358643311,7.5400,2.9900,43.7900,12.6500,-0.1700,45.2113,1.3498,0,DART,2025-12-24T11:44:39
330350,2021,57418806107,4885972992,4263801486,118979070437,80905223868,38073846569,8.5100,5.2700,47.0600,,,26.2878,1.3854,0,DART,2025-12-24T11:44:39
348350,2024,43615814810,965958231,7068116236,139800509989,120093146739,19707363250,2.2100,5.8900,16.4100,-12.0000,-60.1600,12.1170,0.7131,0,DART,2025-12-24T11:44:40
348350,2023,49561291840,2424570894,6331922425,136065076961,115189545341,20875531620,4.8900,5.5000,18.1200,-31.7400,-83.2300,13.5258,0.7435,0,DART,2025-12-24T11:44:40
348350,2022,72605947195,14458737929,12245350422,147569188186,109558778382,38010409804,19.9100,11.1800,34.6900,6.2900,64.0200,6.9940,0.7817,0,DART,2025-12-24T11:44:40
348350,2021,68307379198,8815228745,10894260628,125285429260,99348676227,25936753033,12.9100,10.9700,26.1100,,,7.8614,0.8621,0,DART,2025-12-24T11:44:40
112040,2024,711871164004,7062218897,429380239318,1875682729061,831897265007,1043785464054,0.9900,51.6100,125.4700,17.6200,-106.3900,2.0161,1.0406,0,DART,2025-12-24T11:44:42
112040,2023,605252428314,-110440776864,248783235146,1417739361214,400778285482,1016961075732,-18.2500,62.0800,253.7500,30.5900,30.0200,3.4797,2.1600,0,DART,2025-12-24T11:44:41
112040,2022,463491566220,-84938285329,378172915051,1429831181230,534328321556,895502859674,-18.3300,70.7800,167.5900,38.3600,-187.2500,2.2891,1.6201,0,DART,2025-12-24T11:44:41
112040,2021,334983131724,97350931326,622748744407,1027300099293,643700927035,383599172258,29.0600,96.7500,59.5900,,,1.3901,1.3449,0,DART,2025-12-24T11:44:41
101730,2024,74990780976,-8094291123,-15664849836,597583363474,501381448397,96201915077,-10.7900,-3.1200,19.1900,7.4900,-315.0300,,1.0513,0,DART,2025-12-24T11:44:43
101730,2023,69763645185,3764265342,2208079977,129896168250,81908847726,47987320524,5.4000,2.7000,58.5900,-19.1000,-85.1100,238.7244,6.4355,0,DART,2025-12-24T11:44:42
101730,2022,86235273013,25281845048,22559470537,122768788955,79678296146,43090492809,29.3200,28.3100,54.0800,142.7700,8570.0600,23.3659,6.6156,0,DART,2025-12-24T11:44:42
101730,2021,35521769802,291599387,-1502391402,53433492559,27327631689,26105860870,0.8200,-5.5000,95.5300,,,,19.2890,0,DART,2025-12-24T11:44:42
123420,2024,120411951651,1053500210,244973880228,404213284468,255312199617,148901084851,0.8700,95.9500,58.3200,-1.0400,-341.6100,0.3308,0.3174,0,DART,2025-12-24T11:44:44
123420,2023,121678519778,-436034591,218073447171,391591450887,228172745344,163418705543,-0.3600,95.5700,71.6200,-9.2300,-148.8300,0.3716,0.3552,0,DART,2025-12-24T11:44:43
123420,2022,134045125478,892993172,213021469056,404135013527,222323381246,181811632281,0.6700,95.8200,81.7800,26.7800,-89.4700,0.3804,0.3645,0,DART,2025-12-24T11:44:43
123420,2021,105734197125,8478267043,157924571192,191156749452,165487100325,25669649127,8.0200,95.4300,15.5100,,,0.5132,0.4897,0,DART,2025-12-24T11:44:43
065370,2024,35028457232,927730373,30873079286,71958424244,30873079286,41085344958,2.6500,100.0000,133.0800,26.8000,-132.3400,1.3154,1.3154,0,DART,2025-12-24T11:44:45
065370,2023,27625153460,-2868674786,-3293743948,50468695958,32630927576,17837768382,-10.3800,-10.0900,54.6700,-27.1000,-319.8800,,1.2446,0,DART,2025-12-24T11:44:45
065370,2022,37892065422,1304673381,3870234650,49026014662,27986825012,21039189650,3.4400,13.8300,75.1800,11.2400,-77.5500,10.4934,1.4511,0,DART,2025-12-24T11:44:45
065370,2021,34064031790,5812757273,4042593363,47467869285,25731744643,21736124642,17.0600,15.7100,84.4700,,,10.0460,1.5783,0,DART,2025-12-24T11:44:45
038620,2024,239799868,2790810913,1086244963,111624846722,89353477095,22271369627,1163.8100,1.2200,24.9300,105.5200,330.8000,41.9695,0.5102,0,DART,2025-12-24T11:44:46
038620,2023,116679137,647813712,1594172742,117204722249,86815036888,30389685361,555.2100,1.8400,35.0100,-99.7200,-55.2300,28.5974,0.5251,0,DART,2025-12-24T11:44:46
038620,2022,41213941237,1447122656,2600962049,87514746971,78364811947,9149935024,3.5100,3.3200,11.6800,16.1700,78.2000,17.5278,0.5818,0,DART,2025-12-24T11:44:46
038620,2021,35478283378,812089256,-5745617928,86319474149,75850221146,10469253003,2.2900,-7.5700,13.8000,,,,0.6010,0,DART,2025-12-24T11:44:46
299900,2024,80432665935,-11816014440,-60298960409,293502455885,173594845994,119907609891,-14.6900,-34.7400,69.0700,-45.4100,-41.7400,,0.6109,0,DART,2025-12-24T11:44:47
299900,2023,147335163984,-20281322515,46673309727,337160026663,233909027421,103250999242,-13.7700,19.9500,44.1400,-20.9300,-18.5900,2.2722,0.4534,0,DART,2025-12-24T11:44:47
299900,2022,186344639061,-24913262401,-27191529964,386550617429,245602149240,140948468189,-13.3700,-11.0700,57.3900,54.9200,529.9600,,0.4318,0,DART,2025-12-24T11:44:47
299900,2021,120283764981,-3954732702,-18272273530,370469443510,264012731519,106456711991,-3.2900,-6.9200,40.3200,,,,0.4017,0,DART,2025-12-24T11:44:47
036090,2024,357760554634,13846626885,1671590407,562412300549,322220286866,240192013683,3.8700,0.5200,74.5400,915.4300,278.8500,44.4080,0.2304,0,DART,2025-12-24T11:44:49
036090,2023,35232358333,3654906386,-24058585535,257234029073,183753964412,73480064661,10.3700,-13.0900,39.9900,0.0400,68.4900,,0.4040,0,DART,2025-12-24T11:44:48
036090,2022,35218638086,2169215617,13679863714,159677680945,138414470165,21263210780,6.1600,9.8800,15.3600,13.0200,2180.6300,5.4264,0.5363,0,DART,2025-12-24T11:44:48
036090,2021,31161255660,95114655,10131211564,156536901672,126134363655,30402538017,0.3100,8.0300,24.1000,,,7.3271,0.5885,0,DART,2025-12-24T11:44:48
459100,2024,90763923263,2176132257,1547745715,97874754829,40851655676,57023099153,2.4000,3.7900,139.5900,,,61.3873,2.3258,0,DART,2025-12-24T11:44:49
136540,2024,101459073957,20357730105,19871622345,203862689224,180725651588,23137037636,20.0600,11.0000,12.8000,-5.0500,-11.8300,7.4587,0.8201,0,DART,2025-12-24T11:44:50
136540,2023,106854537551,23089927104,21083973197,220825842909,191280702788,29545140121,21.6100,11.0200,15.4500,5.3500,5.0600,7.0298,0.7749,0,DART,2025-12-24T11:44:50
136540,2022,101423912391,21978671617,19238533871,205610504941,176459793395,29150711546,21.6700,10.9000,16.5200,5.1800,4.8200,7.7041,0.8399,0,DART,2025-12-24T11:44:50
136540,2021,96432485454,20967767509,18786552968,188865223667,162743262581,26121961086,21.7400,11.5400,16.0500,,,7.8895,0.9107,0,DART,2025-12-24T11:44:50
097800,2024,74141469775,-23272387288,-29995408633,143109816949,66159050654,76950766295,-31.3900,-45.3400,116.3100,-13.9900,1.8200,,1.0127,0,DART,2025-12-24T11:44:52
097800,2023,86205142343,-22857360132,-33297722051,149507023597,46724273483,102782750114,-26.5200,-71.2600,219.9800,-43.5200,-1287.9900,,1.4339,0,DART,2025-12-24T11:44:51
097800,2022,152635430740,1924029253,-1571476880,178542708852,76152137358,102390571494,1.2600,-2.0600,134.4600,50.4700,-129.8500,,0.8798,0,DART,2025-12-24T11:44:51
097800,2021,101442175549,-6445662390,-8266036395,155515196776,65854400449,89660796327,-6.3500,-12.5500,136.1500,,,,1.0174,0,DART,2025-12-24T11:44:51
192390,2024,112165957180,11032093461,7773737996,141481800420,77088683756,64393116664,9.8400,10.0800,83.5300,-27.0700,-39.9200,3.1789,0.3206,0,DART,2025-12-24T11:44:53
192390,2023,153794945013,18361474569,6536889264,146429397837,69730949839,76698447998,11.9400,9.3700,109.9900,31.7000,88.7100,3.7804,0.3544,0,DART,2025-12-24T11:44:52
192390,2022,116775846633,9730008059,6291865220,145976606762,62318917946,83657688816,8.3300,10.1000,134.2400,23.5800,409.9400,3.9276,0.3965,0,DART,2025-12-24T11:44:52
192390,2021,94497839269,1908078664,-131642317,119199766708,56039549075,63160217633,2.0200,-0.2300,112.7100,,,,0.4410,0,DART,2025-12-24T11:44:52
008600,2024,217377268077,-12537683908,-27416248342,294579163963,86578650335,208000513628,-5.7700,-31.6700,240.2400,0.5800,199.7400,,0.2501,0,DART,2025-12-24T11:44:54
008600,2023,216118598980,-4182783563,-15449994718,302851731273,107345725123,195506006150,-1.9400,-14.3900,182.1300,-15.2000,-2262.0700,,0.2017,0,DART,2025-12-24T11:44:53
008600,2022,254858078450,193461668,-9325313244,270394721804,98275749591,172118972213,0.0800,-9.4900,175.1400,-7.8200,-95.5900,,0.2203,0,DART,2025-12-24T11:44:53
008600,2021,276483060881,4388624769,-14579095509,288026485577,104645023636,183381461941,1.5900,-13.9300,175.2400,,,,0.2069,0,DART,2025-12-24T11:44:53
335870,2024,46494380735,1890337522,1197282588,48359456449,31147759155,17211697294,4.0700,3.8400,55.2600,-9.8700,-52.4700,22.8603,0.8787,0,DART,2025-12-24T11:44:55
335870,2023,51588558204,3977336929,3328367580,43452526901,29917620494,13534906407,7.7100,11.1300,45.2400,-5.0600,7.3000,8.2233,0.9149,0,DART,2025-12-24T11:44:54
335870,2022,54337267257,3706704519,-16757090947,47068812723,25459035888,21609776835,6.8200,-65.8200,84.8800,,,,1.0751,0,DART,2025-12-24T11:44:54
900340,2024,1040710982,107618777,75573992,1413150520,1134587821,278562699,10.3400,6.6600,24.5500,9.6300,-18.3400,550.7672,36.6862,0,DART,2025-12-24T11:44:56
900340,2023,949326501,131788172,84897768,1289693639,1011386330,278307309,13.8800,8.3900,27.5200,7.8700,18.4000,490.2800,41.1551,0,DART,2025-12-24T11:44:56
900340,2022,880081908,111308647,85327967,1141514280,926488562,215025718,12.6500,9.2100,23.2100,1.7700,-10.4200,487.8081,44.9263,0,DART,2025-12-24T11:44:56
900340,2021,864804396,124252595,107045879,1053396072,841160595,212235477,14.3700,12.7300,25.2300,,,388.8396,49.4836,0,DART,2025-12-24T11:44:56
014830,2024,1111631182007,95444584358,76234953850,1364801977175,1012258117518,352543859657,8.5900,7.5300,34.8300,-1.9500,197.6200,6.1520,0.4633,0,DART,2025-12-24T11:44:57
014830,2023,1133715006136,32068843108,16264874026,1259135784421,903111516380,356024268041,2.8300,1.8000,39.4200,-19.3000,-78.3100,28.8348,0.5193,0,DART,2025-12-24T11:44:57
014830,2022,1404902461611,147870643696,126750418660,1489264677517,901552165745,587712511772,10.5300,14.0600,65.1900,28.0400,-12.1600,3.7001,0.5202,0,DART,2025-12-24T11:44:57
014830,2021,1097266460279,168338557976,182423116307,1347710902764,993090904135,354619998629,15.3400,18.3700,35.7100,,,2.5709,0.4723,0,DART,2025-12-24T11:44:57
446070,2024,194894088152,3054336971,6397032832,235451613708,194794115200,40657498508,1.5700,3.2800,20.8700,15.4700,-175.0100,5.9384,0.1950,0,DART,2025-12-24T11:44:58
446070,2023,168785613274,-4071770040,861666713,219885414270,191891579842,27993834428,-2.4100,0.4500,14.5900,477.6100,-385.3300,44.0868,0.1980,0,DART,2025-12-24T11:44:58
446070,2022,29221282156,1427051307,959501849,213631274794,192131911236,21499363558,4.8800,0.5000,11.1900,,,39.5915,0.1977,0,DART,2025-12-24T11:44:58
036200,2024,218160735643,9974310432,16147212079,263051494884,228299924242,34751570642,4.5700,7.0700,15.2200,-6.0100,-42.6400,17.8320,1.2612,0,DART,2025-12-24T11:44:59
036200,2023,232111743013,17388081940,18230112881,243364155871,214384514026,28979641845,7.4900,8.5000,13.5200,-8.3400,-40.1200,15.7946,1.3431,0,DART,2025-12-24T11:44:59
036200,2022,253229086343,29036650994,199436342702,234727331732,199436342702,35290989030,11.4700,100.0000,17.7000,-14.4700,-33.5400,1.4438,1.4438,0,DART,2025-12-24T11:44:59
036200,2021,296076523708,43689319047,183037076177,232940284874,183037076177,49903208697,14.7600,100.0000,27.2600,,,1.5731,1.5731,0,DART,2025-12-24T11:44:59
018000,2024,25733465438,-12512162672,-22549724060,248970864481,66210386048,182760478433,-48.6200,-34.0600,276.0300,-76.1200,-36.0600,,4.1858,0,DART,2025-12-24T11:45:01
018000,2023,107739239966,-19569724064,-26137213270,263045947115,58970975563,204074971552,-18.1600,-44.3200,346.0600,-54.9500,-1130.8000,,4.6997,0,DART,2025-12-24T11:45:00
018000,2022,239179015771,1898507511,-13091547265,262006345083,67207541130,194798803953,0.7900,-19.4800,289.8500,59.8200,-61.9700,,4.1237,0,DART,2025-12-24T11:45:00
018000,2021,149659495176,4992579308,-1294431181,271581225214,77390045777,194191179437,3.3400,-1.6700,250.9300,,,,3.5811,0,DART,2025-12-24T11:45:00
047400,2024,108366485493,-16501073442,-48304767917,138270697101,15425888242,122844808859,-15.2300,-313.1400,796.3500,-6.9600,253.5000,,3.6375,0,DART,2025-12-24T11:45:02
047400,2023,116470234149,-4667933911,-18620481773,187088686775,63730656159,123358030616,-4.0100,-29.2200,193.5600,-7.6700,-650.2400,,0.8805,0,DART,2025-12-24T11:45:01
047400,2022,126146837365,848339698,-214987091,204164784861,83821137932,120343646929,0.6700,-0.2600,143.5700,6.6700,-199.9200,,0.6694,0,DART,2025-12-24T11:45:01
047400,2021,118261478442,-848992713,543550735,186669511383,83880737291,102788774092,-0.7200,0.6500,122.5400,,,103.2323,0.6689,0,DART,2025-12-24T11:45:01
203450,2024,56745519416,2842274156,4948747893,70921949384,41981218783,28940730601,5.0100,11.7900,68.9400,10.4400,81.2800,9.0185,1.0631,0,DART,2025-12-24T11:45:03
203450,2023,51382692333,1567912626,3068889338,60216811047,39837085942,20379725105,3.0500,7.7000,51.1600,11.0900,17.2800,14.5429,1.1203,0,DART,2025-12-24T11:45:02
203450,2022,46253418625,1336893813,2155344611,56160033244,36943962745,19216070499,2.8900,5.8300,52.0100,18.5300,298.2100,20.7069,1.2081,0,DART,2025-12-24T11:45:02
203450,2021,39023421971,335721612,2348464442,55868692820,35701155002,20167537818,0.8600,6.5800,56.4900,,,19.0041,1.2501,0,DART,2025-12-24T11:45:02
011330,2024,68216069343,-6268370624,-10229441710,186320012345,120704782185,65615230160,-9.1900,-8.4700,54.3600,-37.0100,-232.1400,,0.9929,0,DART,2025-12-24T11:45:04
011330,2023,108288136804,4743669656,-6253840152,219549496423,145588740930,73960755493,4.3800,-4.3000,50.8000,-10.0900,45.1200,,0.8232,0,DART,2025-12-24T11:45:04
011330,2022,120444645572,3268803035,1296442144,434878230535,139168128994,295710101541,2.7100,0.9300,212.4800,-2.3500,-65.6100,92.4409,0.8611,0,DART,2025-12-24T11:45:04
011330,2021,123343369769,9505608489,3527085129,335857580519,127961099550,207896480969,7.7100,2.7600,162.4700,,,33.9783,0.9366,0,DART,2025-12-24T11:45:04
077500,2024,710482069603,34138354685,232056099469,482351415057,231403672151,250947742906,4.8000,100.2800,108.4500,6.6900,0.4500,0.5836,0.5853,0,DART,2025-12-24T11:45:05
077500,2023,665926330174,33985725771,22986089231,454404380777,213657095076,240747285701,5.1000,10.7600,112.6800,-9.9400,-16.9300,5.8919,0.6339,0,DART,2025-12-24T11:45:05
077500,2022,739459798297,40913192825,346068722910,610723418178,347841183941,262882234237,5.5300,99.4900,75.5800,25.1200,66.6600,0.3913,0.3894,0,DART,2025-12-24T11:45:05
077500,2021,590983230900,24548653862,301738354035,490332217891,308508654724,181823563167,4.1500,97.8100,58.9400,,,0.4488,0.4390,0,DART,2025-12-24T11:45:05
011320,2024,374799680024,8349128566,124570304919,268112394039,124570304919,143542089120,2.2300,100.0000,115.2300,13.9400,-10.6400,0.7452,0.7452,0,DART,2025-12-24T11:45:06
011320,2023,328952037421,9343700254,117319843771,251336875396,117319843771,134017031625,2.8400,100.0000,114.2300,15.8000,57.4100,0.7913,0.7913,0,DART,2025-12-24T11:45:06
011320,2022,284078900765,5935849482,3546255393,243849642735,112592395098,131257247637,2.0900,3.1500,116.5800,15.1500,35.2800,26.1786,0.8245,0,DART,2025-12-24T11:45:06
011320,2021,246702384112,4387717514,6193464924,226818615482,107680657614,119137957868,1.7800,5.7500,110.6400,,,14.9893,0.8621,0,DART,2025-12-24T11:45:06
086390,2024,92434193510,-23439177500,-26394712133,184970621965,116956593525,68014028440,-25.3600,-22.5700,58.1500,-44.9000,-428.1500,,2.5515,0,DART,2025-12-24T11:45:08
086390,2023,167769309722,7142809006,6702864746,197018360290,148159907232,48858453058,4.2600,4.5200,32.9800,35.5400,-219.2000,44.5203,2.0141,0,DART,2025-12-24T11:45:07
086390,2022,123779966545,-5992092759,-6213810957,189702478843,143150890509,46551588334,-4.8400,-4.3400,32.5200,8.0300,-33.7900,,2.0846,0,DART,2025-12-24T11:45:07
086390,2021,114578529607,-9049613719,-6597715811,205869436013,153311820656,52557615357,-7.9000,-4.3000,34.2800,,,,1.9465,0,DART,2025-12-24T11:45:07
241690,2024,105133809332,8116951945,13353465600,231054729210,139377141598,91677587612,7.7200,9.5800,65.7800,3.1800,-29.0700,6.1298,0.5873,0,DART,2025-12-24T11:45:09
241690,2023,101893975859,11443596660,9119873859,209707190287,126023613804,83683576483,11.2300,7.2400,66.4000,23.7000,87.0100,8.9754,0.6495,0,DART,2025-12-24T11:45:08
241690,2022,82372227506,6119272210,4880314736,155505422375,116968473280,38536949095,7.4300,4.1700,32.9500,3.1400,-17.7300,16.7724,0.6998,0,DART,2025-12-24T11:45:08
241690,2021,79862819036,7438470284,9469453903,128047907953,92925149841,35122758112,9.3100,10.1900,37.8000,,,8.6441,0.8809,0,DART,2025-12-24T11:45:08
142210,2024,712288587261,36127149169,19711058530,311691091332,131938869803,179752221529,5.0700,14.9400,136.2400,19.0900,16.8300,6.4381,0.9618,0,DART,2025-12-24T11:45:10
142210,2023,598093762212,30923836146,20038355461,248508832060,113314505211,135194326849,5.1700,17.6800,119.3100,13.9100,0.1700,6.3329,1.1199,0,DART,2025-12-24T11:45:09
142210,2022,525048561043,30871376670,13503288617,257963807359,96270885779,161692921580,5.8800,14.0300,167.9600,33.9300,206.6900,9.3978,1.3182,0,DART,2025-12-24T11:45:09
142210,2021,392042716521,10065913610,5152713297,200119130819,64833779519,135285351300,2.5700,7.9500,208.6600,,,24.6280,1.9573,0,DART,2025-12-24T11:45:09
389680,2024,6072035307,-2009724761,-5201751457,18114443560,13002934653,5111508907,-33.1000,-40.0000,39.3100,,,,1.6761,0,DART,2025-12-24T11:45:11
088340,2024,47577265822,1966275079,2197652437,40940905783,28353431628,12587474155,4.1300,7.7500,44.3900,,,28.2387,2.1888,0,DART,2025-12-24T11:45:11
048430,2024,201350449443,10506324936,13482521736,177890701256,145230052803,32660648453,5.2200,9.2800,22.4900,-3.9800,74.1900,6.8355,0.6346,0,DART,2025-12-24T11:45:12
048430,2023,209704070807,6031551193,16692618383,165264610057,133923591947,31341018110,2.8800,12.4600,23.4000,10.3300,-1474.1600,5.5210,0.6882,0,DART,2025-12-24T11:45:12
048430,2022,190072028203,-438926717,866467097,143497404802,118376268764,25121136038,-0.2300,0.7300,21.2200,3.1500,-138.4000,106.3630,0.7785,0,DART,2025-12-24T11:45:12
